date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal
2022-10-21,2023,HOU,vs,MEM,122,129,230.0,-270.0,230.5,7.0,116.5
2022-10-21,2023,CHA,vs,NOP,112,124,210.0,-250.0,226.0,7.0,115.0
2022-10-21,2023,ATL,vs,ORL,108,98,-400.0,330.0,225.5,-9.0,110.0
2022-10-21,2023,POR,vs,PHX,113,111,175.0,-200.0,224.0,5.5,114.5
2022-10-21,2023,IND,vs,SAS,134,137,-125.0,105.0,232.5,-1.5,112.5
2022-10-21,2023,BKN,vs,TOR,109,105,-140.0,120.0,226.5,-2.5,109.0
2022-10-21,2023,MIN,vs,UTA,126,132,-320.0,265.0,227.0,-8.0,115.5
2022-10-22,2023,ORL,vs,BOS,120,126,300.0,-360.0,215.5,8.5,106.5
2022-10-22,2023,CHI,vs,CLE,96,128,105.0,-125.0,221.0,1.5,107.0
2022-10-22,2023,IND,vs,DET,124,115,-110.0,-110.0,232.0,0.0,112.5
2022-10-22,2023,MIL,vs,HOU,125,105,-1000.0,650.0,227.5,-13.5,109.5
2022-10-22,2023,SAC,vs,LAC,109,111,120.0,-140.0,225.5,2.5,116.0
2022-10-22,2023,DAL,vs,MEM,137,96,-190.0,170.0,220.0,-6.0,110.5
2022-10-22,2023,DEN,vs,OKC,122,117,-400.0,330.0,227.0,-9.0,110.5
2022-10-22,2023,PHI,vs,SAS,105,114,-1100.0,700.0,224.5,-13.5,109.5
2022-10-22,2023,MIA,vs,TOR,112,109,-160.0,140.0,216.5,-3.5,106.0
2022-10-23,2023,ATL,vs,CHA,109,126,-500.0,400.0,227.5,-10.0,112.5
2022-10-23,2023,OKC,vs,MIN,106,116,350.0,-420.0,225.5,9.5,109.5
2022-10-23,2023,LAC,vs,PHX,95,112,110.0,-130.0,219.0,1.5,112.0
2022-10-23,2023,LAL,vs,POR,104,106,-170.0,150.0,227.0,-4.0,110.0
2022-10-23,2023,GSW,vs,SAC,130,125,-500.0,400.0,232.5,-10.0,114.5
2022-10-23,2023,NOP,vs,UTA,121,122,-340.0,280.0,231.5,-8.5,116.5
2022-10-23,2023,CLE,vs,WAS,117,107,-175.0,155.0,216.5,-4.0,105.5
2022-10-24,2023,CHI,vs,BOS,120,102,180.0,-210.0,225.5,5.5,109.5
2022-10-24,2023,MEM,vs,BKN,134,124,-120.0,100.0,235.5,-1.5,115.0
2022-10-24,2023,POR,vs,DEN,135,110,190.0,-220.0,227.5,5.0,111.5
2022-10-24,2023,PHI,vs,IND,120,106,-800.0,550.0,228.5,-12.5,111.0
2022-10-24,2023,NYK,vs,ORL,115,102,-300.0,250.0,223.0,-7.5,108.5
2022-10-24,2023,MIN,vs,SAS,106,115,-360.0,300.0,234.5,-8.5,115.5
2022-10-24,2023,MIA,vs,TOR,90,98,-170.0,150.0,214.0,-3.5,104.5
2022-10-24,2023,HOU,vs,UTA,114,108,115.0,-135.0,234.0,2.5,119.0
2022-10-25,2023,NOP,vs,DAL,113,111,180.0,-210.0,218.5,5.0,107.0
2022-10-25,2023,WAS,vs,DET,120,99,-220.0,190.0,221.0,-5.5,107.0
2022-10-25,2023,PHX,vs,GSW,134,105,-120.0,100.0,227.5,-1.5,110.5
2022-10-25,2023,OKC,vs,LAC,108,94,190.0,-220.0,217.5,5.5,110.5
2022-10-26,2023,DET,vs,ATL,113,118,250.0,-300.0,229.0,7.5,110.0
2022-10-26,2023,MIL,vs,BKN,110,99,-160.0,140.0,230.0,-3.0,111.5
2022-10-26,2023,NYK,vs,CHA,134,131,-300.0,250.0,224.0,-7.5,115.5
2022-10-26,2023,UTA,vs,HOU,109,101,-360.0,300.0,232.5,-8.5,112.5
2022-10-26,2023,CHI,vs,IND,124,109,-280.0,240.0,233.5,-7.0,112.5
2022-10-26,2023,DEN,vs,LAL,110,99,-200.0,175.0,230.5,-5.0,117.5
2022-10-26,2023,POR,vs,MIA,98,119,120.0,-140.0,220.5,2.5,108.5
2022-10-26,2023,CLE,vs,ORL,103,92,-390.0,325.0,215.5,-9.0,104.5
2022-10-26,2023,TOR,vs,PHI,119,109,-115.0,-105.0,211.5,-1.0,103.0
2022-10-26,2023,MIN,vs,SAS,134,122,-450.0,375.0,235.0,-9.5,113.0
2022-10-27,2023,BKN,vs,DAL,125,129,120.0,-140.0,225.5,2.5,109.5
2022-10-27,2023,OKC,vs,LAC,118,110,220.0,-260.0,218.5,7.0,111.5
2022-10-27,2023,SAC,vs,MEM,110,125,120.0,-140.0,236.5,2.5,120.5
2022-10-27,2023,GSW,vs,MIA,123,110,-240.0,200.0,228.0,-6.0,110.0
2022-10-28,2023,DET,vs,ATL,112,136,200.0,-240.0,229.5,6.0,112.5
2022-10-28,2023,ORL,vs,CHA,113,93,105.0,-125.0,220.5,1.5,110.5
2022-10-28,2023,SAS,vs,CHI,129,124,150.0,-170.0,230.5,4.0,118.0
2022-10-28,2023,BOS,vs,CLE,123,132,-265.0,225.0,218.5,-7.0,106.0
2022-10-28,2023,POR,vs,HOU,125,111,-180.0,160.0,222.5,-4.0,109.0
2022-10-28,2023,WAS,vs,IND,117,127,-210.0,180.0,228.5,-4.5,111.5
2022-10-28,2023,MIN,vs,LAL,111,102,-310.0,260.0,232.0,-8.0,117.5
2022-10-28,2023,PHX,vs,NOP,124,111,-320.0,265.0,226.0,-8.0,116.0
2022-10-28,2023,MIL,vs,NYK,119,108,-230.0,195.0,223.5,-6.0,108.0
2022-10-28,2023,TOR,vs,PHI,90,112,-160.0,140.0,214.5,-3.5,104.5
2022-10-28,2023,DEN,vs,UTA,117,101,-310.0,260.0,232.0,-7.5,117.0
2022-10-29,2023,MIL,vs,ATL,123,115,-215.0,185.0,228.5,-5.5,110.0
2022-10-29,2023,CHA,vs,GSW,120,113,400.0,-500.0,233.5,10.0,113.5
2022-10-29,2023,BKN,vs,IND,116,125,-600.0,450.0,239.5,-11.0,117.0
2022-10-29,2023,UTA,vs,MEM,124,123,140.0,-160.0,225.0,3.0,116.5
2022-10-29,2023,SAC,vs,MIA,119,113,145.0,-165.0,227.5,4.0,109.0
2022-10-29,2023,DAL,vs,OKC,111,117,-500.0,400.0,219.0,-10.5,105.5
2022-10-29,2023,CHI,vs,PHI,109,114,120.0,-140.0,221.5,2.5,107.5
2022-10-30,2023,LAL,vs,DEN,121,110,130.0,-150.0,228.5,2.5,111.0
2022-10-30,2023,DET,vs,GSW,128,114,260.0,-310.0,231.5,7.5,112.5
2022-10-30,2023,PHX,vs,HOU,124,109,-900.0,600.0,227.5,-13.0,110.0
2022-10-30,2023,SAS,vs,MIN,107,98,200.0,-240.0,237.5,6.0,113.0
2022-10-30,2023,LAC,vs,NOP,91,112,-130.0,110.0,226.0,-2.0,115.5
2022-10-30,2023,CLE,vs,NYK,121,108,-170.0,150.0,220.0,-4.0,107.0
2022-10-30,2023,DAL,vs,ORL,114,105,-400.0,330.0,211.5,-9.5,103.5
2022-10-30,2023,BOS,vs,WAS,112,94,-420.0,350.0,221.5,-9.5,108.0
2022-10-31,2023,TOR,vs,ATL,139,109,-130.0,110.0,222.5,-2.0,107.5
2022-10-31,2023,MIL,vs,DET,110,108,-900.0,600.0,224.0,-13.5,109.5
2022-10-31,2023,LAC,vs,HOU,95,93,-370.0,310.0,225.5,-8.5,110.0
2022-10-31,2023,BKN,vs,IND,116,109,-330.0,270.0,236.5,-8.0,114.5
2022-10-31,2023,UTA,vs,MEM,121,105,120.0,-140.0,231.5,2.5,118.0
2022-10-31,2023,WAS,vs,PHI,111,118,115.0,-135.0,216.0,2.5,106.0
2022-10-31,2023,CHA,vs,SAC,108,115,140.0,-160.0,231.5,3.5,113.0
2022-11-01,2023,BKN,vs,CHI,99,108,-130.0,110.0,233.0,-2.0,118.0
2022-11-01,2023,MIA,vs,GSW,116,109,-115.0,-105.0,226.0,-1.5,109.5
2022-11-01,2023,PHX,vs,MIN,116,107,-170.0,150.0,228.0,-4.0,111.0
2022-11-01,2023,OKC,vs,ORL,116,108,-155.0,135.0,216.5,-3.0,106.0
2022-11-02,2023,NYK,vs,ATL,99,112,-135.0,115.0,233.0,-2.5,113.0
2022-11-02,2023,CLE,vs,BOS,114,113,105.0,-125.0,220.0,1.5,108.0
2022-11-02,2023,CHI,vs,CHA,106,88,-240.0,200.0,225.0,-6.0,111.5
2022-11-02,2023,MIL,vs,DET,116,91,-650.0,475.0,223.0,-11.5,108.0
2022-11-02,2023,HOU,vs,LAC,101,109,190.0,-220.0,223.0,6.0,114.5
2022-11-02,2023,POR,vs,MEM,106,111,180.0,-210.0,227.5,5.5,116.0
2022-11-02,2023,LAL,vs,NOP,120,117,110.0,-130.0,230.0,2.5,117.0
2022-11-02,2023,MIA,vs,SAC,110,107,-190.0,170.0,220.5,-4.5,107.5
2022-11-02,2023,SAS,vs,TOR,100,143,210.0,-250.0,223.5,6.5,109.0
2022-11-02,2023,DAL,vs,UTA,103,100,-250.0,210.0,222.0,-6.5,114.0
2022-11-02,2023,PHI,vs,WAS,111,121,-220.0,190.0,217.0,-5.5,107.0
2022-11-03,2023,OKC,vs,DEN,110,122,210.0,-250.0,228.5,6.5,111.0
2022-11-03,2023,ORL,vs,GSW,130,129,350.0,-420.0,226.0,9.5,110.0
2022-11-04,2023,WAS,vs,BKN,86,128,-150.0,130.0,222.5,-3.0,108.0
2022-11-04,2023,MEM,vs,CHA,130,99,-600.0,450.0,226.5,-11.0,111.0
2022-11-04,2023,BOS,vs,CHI,123,119,-270.0,230.0,223.5,-7.0,113.0
2022-11-04,2023,DET,vs,CLE,88,112,145.0,-165.0,215.0,3.5,104.5
2022-11-04,2023,NOP,vs,GSW,114,105,-500.0,400.0,226.5,-10.5,109.5
2022-11-04,2023,SAS,vs,LAC,106,113,140.0,-160.0,225.5,3.5,115.5
2022-11-04,2023,IND,vs,MIA,101,99,130.0,-150.0,225.0,3.0,109.0
2022-11-04,2023,MIN,vs,MIL,102,115,115.0,-135.0,225.5,2.0,115.5
2022-11-04,2023,PHI,vs,NYK,104,106,-130.0,110.0,220.5,-1.0,105.5
2022-11-04,2023,PHX,vs,POR,106,108,-700.0,500.0,217.0,-12.5,106.0
2022-11-04,2023,DAL,vs,TOR,111,110,-180.0,160.0,215.5,-4.5,104.5
2022-11-04,2023,LAL,vs,UTA,116,130,-165.0,145.0,229.0,-3.5,117.0
2022-11-05,2023,NYK,vs,BOS,118,133,155.0,-175.0,227.0,4.5,110.5
2022-11-05,2023,CHA,vs,BKN,94,98,140.0,-160.0,224.0,3.5,107.5
2022-11-05,2023,MIN,vs,HOU,129,117,-300.0,250.0,234.0,-8.0,114.0
2022-11-05,2023,ATL,vs,NOP,124,121,-130.0,110.0,234.5,-2.0,119.0
2022-11-05,2023,MIL,vs,OKC,108,94,-210.0,180.0,219.0,-5.5,106.5
2022-11-05,2023,PHX,vs,POR,102,82,-650.0,475.0,215.5,-12.5,105.0
2022-11-05,2023,ORL,vs,SAC,123,126,160.0,-180.0,228.5,4.5,111.0
2022-11-05,2023,DEN,vs,SAS,126,101,-600.0,450.0,235.5,-11.5,114.0
2022-11-06,2023,TOR,vs,CHI,113,104,-175.0,155.0,219.5,-4.0,112.5
2022-11-06,2023,LAL,vs,CLE,100,114,180.0,-210.0,222.5,5.5,109.0
2022-11-06,2023,LAC,vs,UTA,102,110,-170.0,150.0,218.5,-4.0,111.5
2022-11-06,2023,MEM,vs,WAS,103,97,-400.0,330.0,224.0,-9.5,113.5
2022-11-07,2023,MEM,vs,BOS,106,109,140.0,-160.0,233.0,3.5,112.5
2022-11-07,2023,DAL,vs,BKN,96,94,-220.0,190.0,216.0,-6.0,103.5
2022-11-07,2023,LAC,vs,CLE,119,117,160.0,-180.0,212.5,4.0,103.5
2022-11-07,2023,SAS,vs,DEN,109,115,270.0,-330.0,234.5,7.5,113.5
2022-11-07,2023,ORL,vs,HOU,127,134,-190.0,170.0,224.0,-5.0,109.0
2022-11-07,2023,UTA,vs,LAL,139,116,-275.0,235.0,224.5,-7.0,115.0
2022-11-07,2023,ATL,vs,MIL,117,98,190.0,-220.0,219.5,5.5,112.5
2022-11-07,2023,IND,vs,NOP,129,122,170.0,-190.0,233.5,5.0,119.0
2022-11-07,2023,MIN,vs,NYK,107,120,-140.0,120.0,235.5,-2.5,113.5
2022-11-07,2023,DET,vs,OKC,112,103,110.0,-130.0,223.5,2.0,108.0
2022-11-07,2023,PHI,vs,PHX,100,88,110.0,-130.0,215.0,1.0,109.0
2022-11-07,2023,MIA,vs,POR,107,110,-200.0,175.0,216.5,-5.0,105.5
2022-11-07,2023,GSW,vs,SAC,116,113,-330.0,270.0,235.5,-8.0,113.0
2022-11-07,2023,CHI,vs,TOR,111,97,-135.0,115.0,221.5,-2.0,108.5
2022-11-07,2023,CHA,vs,WAS,100,108,-130.0,110.0,213.5,-2.0,109.0
2022-11-09,2023,SAC,vs,CLE,127,120,150.0,-170.0,228.0,4.0,110.5
2022-11-09,2023,ORL,vs,DAL,94,87,320.0,-380.0,212.5,8.5,102.5
2022-11-09,2023,IND,vs,DEN,119,122,170.0,-190.0,236.0,5.0,113.5
2022-11-09,2023,BOS,vs,DET,128,112,-800.0,550.0,226.0,-13.5,109.0
2022-11-09,2023,TOR,vs,HOU,116,109,-450.0,375.0,224.5,-10.0,108.0
2022-11-09,2023,LAC,vs,LAL,114,101,-150.0,130.0,219.0,-3.0,112.5
2022-11-09,2023,SAS,vs,MEM,122,124,175.0,-200.0,234.5,6.0,119.5
2022-11-09,2023,OKC,vs,MIL,132,136,-105.0,-115.0,213.5,1.0,110.5
2022-11-09,2023,CHI,vs,NOP,111,115,110.0,-130.0,232.0,2.0,118.5
2022-11-09,2023,BKN,vs,NYK,112,85,-160.0,140.0,221.0,-3.5,106.0
2022-11-09,2023,MIN,vs,PHX,117,129,-125.0,105.0,224.0,-2.0,114.5
2022-11-09,2023,CHA,vs,POR,95,105,110.0,-130.0,221.5,2.0,107.0
2022-11-09,2023,ATL,vs,UTA,119,125,-180.0,160.0,231.5,-4.5,119.0
2022-11-10,2023,MIA,vs,CHA,117,112,-600.0,450.0,213.0,-11.0,108.5
2022-11-10,2023,WAS,vs,DAL,113,105,190.0,-220.0,209.5,6.0,102.0
2022-11-10,2023,ATL,vs,PHI,104,95,-120.0,100.0,222.0,-1.0,106.5
2022-11-10,2023,NOP,vs,POR,95,106,-400.0,330.0,223.0,-10.0,109.0
2022-11-11,2023,GSW,vs,CLE,106,101,-150.0,130.0,231.5,-3.0,112.5
2022-11-11,2023,BOS,vs,DEN,131,112,-180.0,160.0,230.5,-4.5,112.0
2022-11-11,2023,NYK,vs,DET,121,112,-380.0,320.0,224.0,-9.5,108.0
2022-11-11,2023,SAS,vs,MIL,111,93,-125.0,105.0,218.5,-1.5,113.0
2022-11-11,2023,MEM,vs,MIN,114,103,-170.0,150.0,234.5,-4.0,113.5
2022-11-11,2023,ORL,vs,PHX,114,97,250.0,-300.0,215.5,7.5,110.0
2022-11-11,2023,LAL,vs,SAC,114,120,150.0,-170.0,233.0,4.0,112.5
2022-11-11,2023,OKC,vs,TOR,132,113,175.0,-200.0,219.5,5.0,107.0
2022-11-12,2023,PHI,vs,ATL,121,109,-150.0,130.0,223.0,-3.0,108.5
2022-11-12,2023,DET,vs,BOS,108,117,310.0,-370.0,225.0,8.5,109.5
2022-11-12,2023,LAC,vs,BKN,95,110,-120.0,100.0,212.0,-1.5,103.5
2022-11-12,2023,MIA,vs,CHA,132,115,-170.0,150.0,214.5,-8.0,109.5
2022-11-12,2023,NOP,vs,HOU,119,106,-500.0,400.0,233.5,-11.0,113.5
2022-11-12,2023,DAL,vs,POR,117,112,-255.0,215.0,219.0,-6.5,105.5
2022-11-12,2023,IND,vs,TOR,118,104,-150.0,130.0,229.0,-3.0,111.5
2022-11-12,2023,WAS,vs,UTA,121,112,160.0,-180.0,221.0,4.0,114.0
2022-11-13,2023,LAL,vs,BKN,116,103,175.0,-200.0,217.5,5.0,105.5
2022-11-13,2023,CHI,vs,DEN,103,126,105.0,-125.0,230.0,1.5,111.5
2022-11-13,2023,SAC,vs,GSW,122,115,160.0,-180.0,236.5,4.0,115.5
2022-11-13,2023,WAS,vs,MEM,102,92,-125.0,105.0,217.5,-1.5,112.0
2022-11-13,2023,CLE,vs,MIN,124,129,-110.0,-110.0,221.0,0.0,108.0
2022-11-13,2023,NYK,vs,OKC,135,145,-210.0,180.0,226.0,-5.5,116.0
2022-11-13,2023,PHI,vs,UTA,105,98,-160.0,140.0,217.5,-3.5,111.5
2022-11-14,2023,MIL,vs,ATL,106,121,-170.0,150.0,226.0,-4.0,109.0
2022-11-14,2023,ORL,vs,CHA,105,112,105.0,-125.0,225.0,1.5,108.0
2022-11-14,2023,HOU,vs,LAC,106,122,170.0,-190.0,219.5,5.0,112.5
2022-11-14,2023,BOS,vs,OKC,126,122,-650.0,475.0,229.0,-12.0,117.0
2022-11-14,2023,MIA,vs,PHX,113,112,-140.0,120.0,216.0,-2.5,110.5
2022-11-14,2023,GSW,vs,SAS,132,95,-380.0,320.0,234.0,-9.0,113.5
2022-11-14,2023,DET,vs,TOR,111,115,150.0,-170.0,218.5,4.5,106.0
2022-11-15,2023,SAC,vs,BKN,153,121,-125.0,105.0,225.0,-2.0,109.0
2022-11-15,2023,DAL,vs,LAC,103,101,-260.0,220.0,212.5,-6.5,108.5
2022-11-15,2023,NOP,vs,MEM,113,102,-120.0,100.0,223.5,-1.5,115.0
2022-11-15,2023,UTA,vs,NYK,111,118,-175.0,155.0,231.5,-4.0,111.5
2022-11-15,2023,POR,vs,SAS,117,110,-360.0,300.0,226.0,-8.5,110.5
2022-11-16,2023,ATL,vs,BOS,101,126,-110.0,-110.0,234.5,0.0,114.0
2022-11-16,2023,NOP,vs,CHI,124,110,-125.0,105.0,226.5,-1.5,116.0
2022-11-16,2023,MIL,vs,CLE,113,98,-130.0,110.0,218.0,-2.0,105.5
2022-11-16,2023,PHX,vs,GSW,130,119,120.0,-140.0,227.0,2.5,111.5
2022-11-16,2023,DAL,vs,HOU,92,101,-250.0,210.0,218.0,-6.5,106.0
2022-11-16,2023,CHA,vs,IND,113,125,-110.0,-110.0,237.0,0.0,115.5
2022-11-16,2023,TOR,vs,MIA,112,104,-160.0,140.0,216.5,-3.5,105.0
2022-11-16,2023,ORL,vs,MIN,108,126,250.0,-300.0,224.0,8.0,107.5
2022-11-16,2023,DEN,vs,NYK,103,106,-130.0,110.0,226.0,-2.0,109.5
2022-11-16,2023,WAS,vs,OKC,120,121,-190.0,170.0,230.5,-5.0,110.5
2022-11-17,2023,POR,vs,BKN,107,109,-140.0,120.0,220.5,-3.0,106.5
2022-11-17,2023,LAC,vs,DET,96,91,-500.0,400.0,219.0,-10.5,107.0
2022-11-17,2023,SAC,vs,SAS,130,112,-290.0,245.0,236.5,-7.5,115.0
2022-11-18,2023,NOP,vs,BOS,109,117,130.0,-150.0,227.5,3.0,112.0
2022-11-18,2023,CLE,vs,CHA,132,122,-500.0,400.0,220.0,-10.0,107.0
2022-11-18,2023,DAL,vs,DEN,127,99,-400.0,330.0,216.0,-10.0,105.5
2022-11-18,2023,LAL,vs,DET,128,121,-250.0,210.0,225.5,-6.0,110.5
2022-11-18,2023,HOU,vs,IND,91,99,190.0,-220.0,236.0,5.5,113.0
2022-11-18,2023,WAS,vs,MIA,107,106,-310.0,260.0,216.5,-8.0,106.0
2022-11-18,2023,PHI,vs,MIL,110,102,100.0,-120.0,212.5,1.0,108.5
2022-11-18,2023,GSW,vs,NYK,111,101,-270.0,230.0,234.5,-7.5,113.5
2022-11-18,2023,MEM,vs,OKC,121,110,-240.0,200.0,230.0,-6.5,111.5
2022-11-18,2023,CHI,vs,ORL,107,108,-385.0,320.0,221.0,-8.5,107.5
2022-11-18,2023,UTA,vs,PHX,134,133,-105.0,-115.0,228.0,1.0,116.5
2022-11-19,2023,PHI,vs,MIN,109,112,140.0,-160.0,217.5,3.5,105.0
2022-11-19,2023,IND,vs,ORL,114,113,-310.0,260.0,226.5,-7.5,108.5
2022-11-19,2023,LAC,vs,SAS,119,97,-400.0,330.0,221.0,-8.5,106.5
2022-11-19,2023,ATL,vs,TOR,124,122,-215.0,185.0,226.0,-5.5,110.0
2022-11-19,2023,POR,vs,UTA,113,118,-185.0,165.0,228.0,-4.5,117.0
2022-11-20,2023,WAS,vs,CHA,106,102,-190.0,170.0,220.5,-5.0,112.5
2022-11-20,2023,DAL,vs,DEN,97,98,-500.0,400.0,217.5,-10.5,105.0
2022-11-20,2023,SAC,vs,DET,137,129,-550.0,425.0,234.5,-10.5,113.0
2022-11-20,2023,HOU,vs,GSW,120,127,400.0,-500.0,233.0,10.5,113.0
2022-11-20,2023,BKN,vs,MEM,127,115,-300.0,250.0,224.0,-7.5,114.0
2022-11-20,2023,CLE,vs,MIA,113,87,-265.0,225.0,213.0,-7.0,103.0
2022-11-20,2023,PHX,vs,NYK,116,95,-240.0,200.0,227.0,-6.0,109.0
2022-11-20,2023,LAL,vs,SAS,123,92,-240.0,200.0,228.0,-6.0,110.5
2022-11-21,2023,CLE,vs,ATL,114,102,-150.0,130.0,228.0,-3.5,110.0
2022-11-21,2023,CHI,vs,BOS,121,107,175.0,-200.0,230.0,5.5,111.5
2022-11-21,2023,NOP,vs,GSW,128,83,-600.0,450.0,227.5,-11.5,110.0
2022-11-21,2023,MIN,vs,MIA,105,101,-360.0,300.0,220.5,-8.5,105.5
2022-11-21,2023,OKC,vs,NYK,119,129,-125.0,105.0,227.5,-2.0,109.5
2022-11-21,2023,IND,vs,ORL,123,102,-270.0,230.0,225.5,-7.0,108.5
2022-11-21,2023,MIL,vs,POR,119,111,-450.0,375.0,214.0,-9.5,104.5
2022-11-21,2023,LAC,vs,UTA,121,114,-140.0,120.0,222.5,-2.0,113.5
2022-11-22,2023,PHI,vs,BKN,115,106,265.0,-320.0,217.0,8.0,106.0
2022-11-22,2023,DEN,vs,DET,108,110,-650.0,475.0,227.5,-12.0,110.5
2022-11-22,2023,PHX,vs,LAL,115,105,-420.0,350.0,227.0,-9.5,114.5
2022-11-22,2023,MEM,vs,SAC,109,113,-150.0,130.0,237.0,-3.0,115.0
2022-11-23,2023,TOR,vs,BKN,98,112,120.0,-140.0,223.0,2.5,108.0
2022-11-23,2023,MIL,vs,CHI,113,118,-260.0,220.0,224.0,-7.0,114.0
2022-11-23,2023,BOS,vs,DAL,125,112,-215.0,185.0,221.0,-6.0,107.0
2022-11-23,2023,OKC,vs,DEN,126,131,-110.0,-110.0,230.0,0.0,112.0
2022-11-23,2023,UTA,vs,DET,116,125,-650.0,475.0,233.5,-12.0,113.0
2022-11-23,2023,GSW,vs,LAC,124,107,-450.0,375.0,222.5,-10.0,113.0
2022-11-23,2023,IND,vs,MIN,101,115,115.0,-135.0,237.5,2.0,113.5
2022-11-23,2023,SAS,vs,NOP,110,129,175.0,-200.0,227.5,5.5,115.5
2022-11-23,2023,CHA,vs,PHI,107,101,-175.0,155.0,215.5,-4.0,105.5
2022-11-23,2023,CLE,vs,POR,114,96,-280.0,240.0,213.5,-7.5,102.5
2022-11-23,2023,ATL,vs,SAC,115,106,-185.0,165.0,241.5,-4.5,117.5
2022-11-23,2023,MIA,vs,WAS,113,105,-190.0,170.0,209.5,-5.0,107.5
2022-11-25,2023,HOU,vs,ATL,128,122,245.0,-290.0,232.5,7.0,113.5
2022-11-25,2023,IND,vs,BKN,128,117,135.0,-155.0,233.5,3.5,113.5
2022-11-25,2023,OKC,vs,CHI,123,119,130.0,-150.0,232.5,3.0,118.0
2022-11-25,2023,MIL,vs,CLE,117,102,-180.0,160.0,215.5,-4.0,105.0
2022-11-25,2023,LAC,vs,DEN,104,114,150.0,-170.0,219.0,4.0,106.0
2022-11-25,2023,PHX,vs,DET,108,102,-900.0,600.0,224.5,-12.0,107.5
2022-11-25,2023,SAS,vs,LAL,94,105,145.0,-165.0,235.0,4.0,118.5
2022-11-25,2023,CHA,vs,MIN,110,108,210.0,-250.0,226.5,6.5,110.5
2022-11-25,2023,MEM,vs,NOP,132,111,-130.0,110.0,227.0,-2.5,115.0
2022-11-25,2023,ORL,vs,PHI,99,107,-125.0,105.0,215.0,-1.5,104.0
2022-11-25,2023,NYK,vs,POR,129,132,-170.0,150.0,217.0,-4.0,105.0
2022-11-25,2023,BOS,vs,SAC,122,104,-300.0,250.0,238.5,-7.5,115.5
2022-11-25,2023,GSW,vs,UTA,129,118,-315.0,260.0,239.5,-8.0,121.0
2022-11-25,2023,MIA,vs,WAS,110,107,-155.0,135.0,214.5,-3.0,110.5
2022-11-26,2023,TOR,vs,DAL,105,100,120.0,-140.0,215.0,2.5,103.5
2022-11-26,2023,SAS,vs,LAL,138,143,-115.0,-105.0,231.5,-1.0,118.0
2022-11-26,2023,HOU,vs,OKC,118,105,110.0,-130.0,231.5,2.0,112.0
2022-11-26,2023,PHX,vs,UTA,113,112,-220.0,190.0,232.0,-6.0,119.5
2022-11-27,2023,DET,vs,CLE,94,102,250.0,-300.0,217.5,7.5,105.0
2022-11-27,2023,MIL,vs,DAL,124,115,-220.0,190.0,215.5,-5.5,106.5
2022-11-27,2023,MIN,vs,GSW,114,137,100.0,-120.0,237.0,1.5,115.0
2022-11-27,2023,LAC,vs,IND,114,100,105.0,-125.0,220.5,1.5,108.0
2022-11-27,2023,NYK,vs,MEM,123,127,105.0,-125.0,228.5,1.5,116.5
2022-11-27,2023,ATL,vs,MIA,98,106,-165.0,145.0,226.0,-4.0,109.5
2022-11-27,2023,ORL,vs,PHI,103,133,-110.0,-110.0,213.0,0.0,103.0
2022-11-27,2023,BKN,vs,POR,111,97,-310.0,260.0,223.5,-8.0,108.0
2022-11-27,2023,BOS,vs,WAS,130,121,-330.0,270.0,220.5,-8.0,112.0
2022-11-28,2023,PHI,vs,ATL,104,101,-130.0,110.0,220.5,-2.5,107.0
2022-11-28,2023,BOS,vs,CHA,140,105,-650.0,475.0,225.0,-11.5,110.0
2022-11-28,2023,UTA,vs,CHI,107,114,-135.0,115.0,235.0,-2.0,120.0
2022-11-28,2023,TOR,vs,CLE,100,88,-200.0,175.0,218.0,-5.0,104.0
2022-11-28,2023,DEN,vs,HOU,129,113,-600.0,450.0,228.0,-11.0,111.0
2022-11-28,2023,LAL,vs,IND,115,116,-165.0,145.0,238.0,-3.5,115.0
2022-11-28,2023,WAS,vs,MIN,142,127,-115.0,-105.0,228.0,-1.0,110.5
2022-11-28,2023,NOP,vs,OKC,105,101,-210.0,180.0,232.5,-5.5,118.0
2022-11-28,2023,BKN,vs,ORL,109,102,-700.0,500.0,224.0,-12.0,108.5
2022-11-28,2023,SAC,vs,PHX,117,122,-110.0,-110.0,234.0,0.0,118.5
2022-11-29,2023,DAL,vs,GSW,116,113,-115.0,-105.0,227.0,-1.5,111.0
2022-11-29,2023,POR,vs,LAC,112,118,-165.0,145.0,211.0,-4.0,107.0
2022-11-29,2023,DET,vs,NYK,110,140,155.0,-175.0,225.5,4.5,109.0
2022-11-30,2023,ORL,vs,ATL,108,125,200.0,-240.0,228.0,6.5,110.5
2022-11-30,2023,PHX,vs,CHI,132,113,-210.0,180.0,226.5,-5.5,115.5
2022-11-30,2023,DEN,vs,HOU,120,100,-700.0,500.0,230.0,-11.0,110.5
2022-11-30,2023,SAC,vs,IND,137,114,-180.0,160.0,242.5,-4.5,118.5
2022-11-30,2023,UTA,vs,LAC,125,112,-300.0,250.0,223.0,-7.5,114.0
2022-11-30,2023,MIN,vs,MEM,109,101,130.0,-150.0,231.5,3.0,118.0
2022-11-30,2023,BOS,vs,MIA,134,121,-460.0,380.0,223.5,-9.5,109.0
2022-11-30,2023,NYK,vs,MIL,103,109,200.0,-240.0,227.5,6.0,115.0
